Cod_Barra;PLU;Nombre;Ventas_Total
"7809583500289";"800002180";"CARBON QUINCHO MEZCLA 2.5 KG";"1"
"0742832851491";"800004692";"CARBON VEGETAL MARQUEZ 2.5 KLS";"1"
"6877946610433";"800005858";"CARBON KOWBOY PREMIUM 2.5KG";"1"
"97280230001";"800006095";"ASTILLAS DON CARLOS 1.8 KLS APROX";"332"
"5009517";"5009517";"LENA CERTIFICADA DEL SOL SACO";"189"
"800003754";"800003754";"ASTILLAS DEL SOL 1.4 KLS";"574"
"0764451015876";"800005128";"ASTILLAS DE ALAMO FUEGO SUR";"1"
"659525899271";"800006085";"CARBON CLUB DEL ASADOR ";"515"
"7842535000048";"800006677";"CARBON VEGETAL FIREBULL QUEBRACHO 2.5 KLS";"697"
