Cod_Barra;PLU;Nombre;Ventas_Total
"7805000318079";"7090";"HELADO MAGNUM POSTRE FRAMBUESA BCO 900ML";"38"
"7802926001344";"7316";"PACK PALETA SAN FCO HEL CHOC FRAM 5UN";"29"
"8445291178526";"7882";"CASSATA 0% CHOCOLATE SAVORY 1L";"37"
"7890";"7890";"LIQUIDACION BODEGA HELADOS SANFRANCO 2X";"2"
"7802926410856";"8942";"POSTRE SAN FCO TIRAMISU 900 ML";"62"
"8445291533110";"10525";"TRENCITO PALETA SAVORY";"35"
"7613031238217";"11010";"CASSATA 1LT TRES LECHES SAVORY";"75"
"7613032180096";"11063";"HELADO SUPER TRULULU SAVOR 70 ML";"82"
"7613035772588";"11098";"HELADO CRAZY FLOCOS 170 ML SAVORY ";"240"
"7613035407145";"11118";"HELADO DANKY 21 SAVORY ";"18"
"7613287221629";"11125";"CASSATA 1LT CHOC F DEL BOSQUE SAVORY";"72"
"7802710350504";"11190";"CASSATA 1LT BRICK SAVORY";"72"
"7802710566240";"11199";"CHARLOT 1LT SAHNE-NUSS SAVORY";"47"
"7802710835155";"11204";"CASSATA 1LT CHIRIMOYA ALEGRE SAVORY";"101"
"7613033495335";"11252";"HELADO COLA DE TIGRE SAVORY";"76"
"7802926000033";"11330";"POSTRE SAN FCO FRAMBUESA A LA CREMA 1 LT";"102"
"7802926000170";"11346";"POSTRE SAN FCO TRONCO DE CASTANA 1 LT";"23"
"7802926000132";"11353";"POSTRE SAN FCO PAPAYAS A LA CREMA 1LT";"58"
"8445290262707";"11357";"LA CREMERIA FUDGE BROWNIE SAVORY 1LT";"89"
"7802926000040";"11367";"HELADO AGUA SAN FCO FRAMBUESA 1 LT";"47"
"7802926000101";"11379";"POSTRE SAN FCO PLATANO MANJAR 1LT";"76"
"7613287793881";"11401";"HELADO MEGA COOKIES SAVORY";"24"
"7613287171696";"50225";"HELADO KIT KAT";"26"
"8445290262738";"50310";"LA CREMERIA COOKIES & CREAM 1LT";"51"
"7613035807464";"55560";"HELADO MEGA FRAMBUESA 90 ML";"64"
"7802705401204";"56524";"HELADO MAGNUM MINI BLANC FRANCBUESA MPK 5X60ML";"13"
"7802926001764";"60246";"HELADO 0% AZUCAR VAINILLA SN FCO 1LT";"81"
"7802926001788";"60254";"PACK PALETA SAN FCO 0% CHOC NUSS 5UN";"41"
"7802705619012";"60261";"HELADO BRESLER  VIENNETTA MORA CREMA 1L";"24"
"7805000318581";"60263";"HELADO MAGNUM MINI COOKIE CR MPK 5X60ML";"33"
"0745853437657";"60670";"HELADO D´LIGHT SIN AZUCAR PISTACHO 200G";"35"
"0745853437640";"60672";"HELADO D´LIGHT SIN AZUCAR MENTA CHOC 200G";"20"
"764451925328";"60678";"HELADO D´LIGHT SIN AZUCAR LUCUMA MANJAR 200GR";"20"
"7802926001887";"61032";"PACK PALETA SAN FCO 0% F DEL BOSQUE";"21"
"7802926001849";"61290";"POSTRE SAN FCO VOLCAN DE CHOCOLATE";"52"
"8445290341730";"62208";"CASSATA 1LT BANANA SPLIT SAVORY ";"60"
"7801552007775";"65651";"MULTIPACK MINI OREO 47 GR 5 UN";"33"
"7801300004117";"67460";"HELADO BITES ARANDANO 250 GRS FM";"24"
"7801300004124";"67462";"HELADO BITES FRAMBUESA 150GRS FM";"158"
"753153701835";"67700";"PALETA HELADO KREEMS FRAMBUESA";"56"
"753153701873";"67702";"PALETA HELADO KREEMS PINA";"30"
"753153701781";"67704";"PALETA HELADO KREEMS FRUTILLA A LA CREMA";"40"
"753153701767";"67707";"PALETA HELADO KREEMS CHOC ALMENDRAS";"37"
"753153701903";"67709";"PALETA HELADO KREEMS FRAM LECHE CONDENSADA";"58"
"753153701828";"67732";"PALETA HELADO KREEMS YOG GRIEGO";"25"
"7801552006518";"68220";"CASSATA OREO 1LT";"59"
"7802926001856";"82281";"PACK PALETA SAN FCO HEL VAINILLA 5UN";"9"
"7804687060011";"84951";"HELADO CHOC BROWNIE BRUMA 473ML ";"54"
"7804687060028";"84953";"HELADO DULCE LECHE BRUMA 473 ML";"43"
"7804687060066";"84956";"HELADO YOG AMARENA BRUMA 473 ML ";"87"
"8445291971431";"87456";"HELADO SAVORY DANKY STRANGER THINGS 125ML";"18"
"7802926410924";"87594";"HELADO VASO SAN FCO PAPAYA CREMA 140ML";"5"
"8445291533097";"94562";"MEGA TRIO DULCE DE LECHE 450 ML SAVORY";"9"
"7798147780062";"245610";"HELADO FRANUI CHOCOLATE AMARGO 150GR";"96"
"7798147784008 ";"245613";"HELADO FRANUI PINK150 GR";"81"
"7613036185318";"300718";"HELADO MEGA ALMENDRA SAVORY 90ML";"47"
"7613035391369";"303461";"CRAZY SANGURUCHO SAVORY";"61"
"7613035493650";"303561";"CHOMP SAHNE-NUSS 225ML SAVORY";"76"
"7802705401471";"874123";"HELADO CARTE DOR CHOCOLATE 900ML";"25"
"7802705401921";"987541";"HELADO ORLY BERRIES BRESLER 900ML";"18"
"7613035808133";"5010120";"HELADO MEGA SAHNE NUSS 90 ML";"46"
"7802705618411";"778432566";"HELADO BRESLER VIENNETTA CAPUCCINO 1L";"39"
"8445290262882";"778433674";"LA CREMERIA PAPAYA CREAM  1LT";"28"
"7803183180025";"800004373";"HELADO FRAMBUESA PUDU";"21"
"7803183180223";"800004377";"HELADO CHOCOLATE 80% PUDU";"52"
"7803183180360";"800004380";"HELADO MENTA CHIPS PUDU";"38"
"7803183180179";"800004382";"HELADO BOMBON FERRERO PUDU";"19"
"7803183180452";"800004548";"HELADO YOGHURT CHERRY PUDU";"18"
"7803183180087";"800004576";"HELADO LIMON MENTA PUDU";"42"
"7803183180032";"800006632";"HELADO FRAMBUESA MARACUYA PUDU";"26"
"8445291571242";"800007191";"CASSATA 1T PINA COLADA SAVORY";"17"
"8445291969216";"800007707";"HELADO CHOCOLITO SAVORY";"52"
"8445291385757";"800007737";"MULTIPACK SAVORY MEGA ALMENDRA 60ML X5";"36"
"7801552007683";"800008214";"HELADO TRENDY SUSPIRO LIMEÑO 1LT";"13"
