Cod_Barra;PLU;Nombre;Ventas_Total
"60777";"60777";"TOMATE MALLA KG";"45.573"
"7804647990181";"61230";"ESPINACA BABY HUERTO RANCO 200G";"190"
"7804647990242";"61233";"MIX ITALIANO BABY HUERTO RANCO 200G";"434"
"7804647990280";"61235";"BROCOLI FILM HUERTO RANCO";"1013"
"70010";"70010";"TOMATE RACIMO KG";"56.78999999999999"
"70552";"70552";"PERA 2° SELECCION";"2.58"
"7804610851440";"303700";"APIO BASTON 500G PROVERDE";"64"
"7804610851747";"303703";"REPOLLO MORADO 300GR PROVERDE";"23"
"7804610852683";"303710";"RUCULA BOLSA PROVERDE 200GR";"20"
"7804647990013";"778431421";"PAPA MALLA ROJA 5 KILOS HUERTOS DEL RANCO ";"83"
"7804647990075";"778431423";"PAPA SOUFLE MALLA 2 KILOS HUERTOS DEL RANCO";"464"
"7804647990266";"800002549";"LECHUGA COSTINA HUERTOS DEL RANCO";"652"
"7804183000016";"800008394";"LECHUGA COSTINA";"20"
