Cod_Barra;PLU;Nombre;Ventas_Total
"8410113005281";"40255";"VINO SANTA DIGNA CARMENERE RSVA 750 CC";"19"
"7804300123345";"40322";"VINO 1865 CABERNE SAUVIG 750CC";"19"
"7808704700218";"40393";"VINO MISIONES D/RENGO RSVA SAUV BLANC 750ML";"41"
"7804340901057";"40462";"VINO TARAPACA GRAN RSVA CARMENERE 750CC ";"29"
"7804315003656";"40527";"ESPUMANTE UNDURRAGA ROSE 750 CC";"11"
"7804305000788";"40569";"VINO MACUL DON MATIAS CARMENERE 750 ML";"33"
"7804320198552";"40574";"VINO ADOBE RESERVA MERLOT";"26"
"7804330006243";"40582";"VINO CAVANZA RSVA CAB SAUV 1.5 LT BOTELLON";"47"
"7804300121693";"300431";"VINO CASTILLO DE MOLINA RSVA PINOT NOIR 750CC";"53"
"7804340902641";"300622";"VINO LEON DE TARAPACA CARMENERE 750ML";"2"
"7804335002646";"300680";"VINO CARMEN PREMIER MERLOT 750ML";"7"
"7804315002413";"301115";"VINO VIEJO ROBLE RSVA CARMENERE 2013 750ML";"19"
"7804300158422";"303237";"VINO CASTILLO DE MOLINA GRAN RSVA RED BLEND 750CC";"9"
"7804454000202";"500013";"VINO CASA SILVA RSVA CAB SAUV 750 ML";"19"
"7804454001001";"500015";"VINO DONA DOMINGA CARMENERE 750 ML";"36"
"7804454001360";"500017";"VINO DONA DOMINGA RSVA CAB SAUV 750 CC";"14"
"7804644750009";"500024";"VINO CUECA CHILENA CARMENERE 750 CC";"1"
"8410113005793";"5009264";"ESTELADO ESPUMANTE 750CC SANTA DIGNA";"8"
"8410113003027";"5009271";"VINO SANGRE DE TORO 750CC IMPORTADO";"2"
"7804387001017";"5009275";"VINO CASA LAPOSTOLLE CAB SAUV 750CC";"12"
"7804314945728";"5009333";"VINO VIU MANENT SECRETO GRAN RVA CAB SAU 750CC";"14"
"7804314945315";"5009339";"VINO VIU MANENT ESTATE RVA.CARMENER 750CC";"41"
"7804314945056";"5009341";"VINO VIU MANENT ESTATE RVA CAB SAU 750CC";"23"
"7804314945087";"5009343";"VINO VIU MANENT ESTATE RVA MERLOT 750CC";"29"
"7804314945322";"5009345";"VINO VIU MANENT ESTATE RVA ROSE  750CC";"24"
"7804330006922";"5009394";"VINO MEDALLA REAL RSVA CARMENERE 750ML";"66"
"8000368588303";"5009689";"ESPUMANTE RICCADONNA RUBY 750CC";"17"
"8000368202605";"5009829";"ESPUMANTE RICCADONNA PROSECCO 750ML";"15"
"7804320162683";"5009911";"VINO CASILLERO DEL DIABLO CARMENERE 375 ML";"35"
"7804668160068";"5010055";"SIDRA PATAGONIA DEMI SEC 750 CC";"81"
"7804343004151";"5010243";"RESERVA PETIRROJO CAB/SAUV 750CC";"166"
"7804626930054";"5010865";"VINO MIGUEL TORRES GRAN RSVA CARMENERE 750CC";"65"
"7808770200025";"5011002";"VINO PEREZ CRUZ CARMENERE LIMITED EDITION 750ML";"15"
"8410113002068";"5011200";"VINO LAS MULAS CAB. SAV. ROSE 750 CC";"23"
"7804343004168";"5011559";"RESERVA PETIRROJO MERLOT 750CC";"257"
"7804343004175";"5011563";"RESERVA PETIRROJO SAUV/BLANC 750CC";"59"
"7808734200160";"5011569";"VINO LEYDA CARMENERE 750CC";"21"
"7804600772854";"5011635";"VINO OVEJA NEGRA SINGLE VINEYARD CARIGNAN 750CC";"5"
"7804315008569";"5011638";"ESPUMANTE UNDURRAGA MOSCATO 750 CC";"31"
"7804340909046";"5011692";"VINO TARAPACA RSVA SAUV BLANC 750CC";"33"
