Cod_Barra;PLU;Nombre;Ventas_Total
"8445291297142";"800000069";"CEREAL MILO 240 GRS";"130"
"7802000017858";"800002156";"AVENA QUAKER TRADICIONAL 400 GR";"13"
"7802000017865";"800002241";"AVENA QUAKER INTANTANEA 400 GRS";"57"
"6301618000012";"800004078";"BARRITA ENERGETICA TERRANUT DETOX 55G";"82"
"6301618000128";"800004081";"GRANOLA MIX AURICO 330G TERRANUT";"53"
"6301618000111";"800004117";"GRANOLA DETOX 330GR TERRANUT";"10"
"6301618000807";"800004124";"MUESLI TERRANUT 600 GRAMOS";"7"
"7803908007200";"800004156";"DISPLAY X12 BARRA CEREAL GUALLARAUCO MANG/MAR";"5"
"7804000001448";"800004941";"CEREAL EN LINEA BOLITAS 330 GRS";"18"
"7804000001462";"800004943";"CEREAL EN LINEA KIDS BOLITAS 330 GRS";"16"
"7804000001653";"800004946";"CEREAL EN LINEA KIDS HOJUELAS MAIZ 330 GRS";"15"
"7804000001875";"800004948";"CEREAL EN LINEA INFLADO TRIGO 300 GRS";"17"
"7804000001868";"800004950";"CEREAL EN LINEA INFLADO ARROZ 300 GRS";"21"
"7804000002926";"800004953";"CEREAL EN LINEA PROTEINA VEGANO 300 GRS";"15"
"7804000001691";"800004959";"CAJA BARRA CEREAL EN LINEA MANZANA 90 GRS";"79"
"7804000002056";"800004961";"CAJA BARRA CEREAL EN LINEA ALMENDRA COCO 120 GRS";"43"
"7804000002490";"800004963";"CAJA BARRA PROTEINA EN LINEA CRANBERRIE 200 GRS";"36"
"7804000003046";"800004965";"CAJA BARRA CEREAL EN LINEA COLAGENO 100 GRS";"12"
"7804000002001";"800004967";"GRANOLA EN LINEA CRANBERRIES 320 GRS";"93"
"7804000002124";"800004970";"MUESLI EN LINEA CACAO 700 GRS";"8"
"7804000002131";"800004972";"MUESLI EN LINEA MULTI SEMILLA 700 GRS";"33"
"7802215301490";"800005306";"SET X5 BARRA PROTEIN VIVO MANI CARAMELO 40GR";"23"
"7802000014130";"800005378";"AVENA QUAKER INSTANTANEA 700 GR";"177"
"7802000017803";"800005455";"AVENA QUAKER GRANOLA MIEL ALMENDRAS 320G";"123"
"7702103712325";"800006021";"CEREAL CHOCO KRISPIS 310 GRS";"31"
"793969039050";"800006162";"GRANOLA GRANOLERA POLINESIA DOYPACK 350 GRS";"60"
"793969039074";"800006164";"GRANOLA GRANOLERA CACAO FRASCO 350 GRS";"4"
"793969039098";"800006166";"GRANOLA GRANOLERA TRADICION FRASCO 350 GRS";"2"
"793969039111";"800006168";"GRANOLA GRANOLERA POLINESIA FRASCO 500 GRS";"5"
"793969039142";"800006170";"GRANOLA GRANOLERA CACAO SACHET 30 GRS";"59"
"793969039135";"800006172";"GRANOLA GRANOLERA TRADICIÓN SACHET 30 GRS";"32"
"793969039227";"800007053";"MIX TRAIL GRANOLERA CIMA DOYPACK 250 GRS";"29"
"793969039234";"800007055";"MIX TRAIL GRANOLERA CIMA FRASCO 300 GRS";"5"
"7804000003619";"800007088";"CAJA BARRA PROTEINA EN LINEA ENERGY CHOC MANI 4U";"11"
"7804673910085";"800007375";"SET X5 BARRA WILD PROTEIN CHOCOLATE MANI";"20"
"7804673910078";"800007377";"SET X5 BARRA WILD PROTEIN CHOCOLATE";"46"
"7804673910887";"800007379";"SET X5 BARRA WILD PROTEIN MOKKA";"12"
"7804660620997";"800007511";"CEREALES PURI ESTRELLITAS MIEL 220 GRS";"1"
"7804673912980";"800007549";"SET X4 BARRA WILD PROTEIN SURTIDA";"92"
"7702103130112";"800007644";"CEREAL ZUCARITAS 350 GRS";"102"
"7804673910870";"800007778";"BARRA WILD PROTEIN CHOCOLATE NARANJA 45 GRS ";"13"
"7804673910023";"800007819";"BARRA WIL PROTEIN CHOCOLATE ";"11"
"7804673910030";"800007821";"BARRA WILD PROTEIN MANÍ";"1"
"7804676870003";"800007998";"BARRA PROTEINA UNDER FIVE ALMENDRA 45 GRS";"89"
"7804676870102";"800008359";"BARRA PROTEINA UNDER FIVE COCO 45 GRS";"18"
"7804000003039";"800008576";"BARRA CEREAL EN LINEA COLAGENO 100 GRS";"4"
