Cod_Barra;PLU;Nombre;Ventas_Total
"7804165000027";"25005";"HUEVOS BLANCO GRANDE X12 EL MONTE";"2095"
"7804165000089";"25023";"HUEVOS BLANCO GRANDE X 6 EL MONTE";"1582"
"0745853531799";"60669";"HUEVOS REINHARD GALLINAS PASTORIL X12";"782"
"7804165000157";"800007834";"BANDEJA 30 HUEVOS EL MONTE ";"295"
"7804672400006";"6099";"HUEVOS LA PRADERA EXTRA X 12";"788"
"7804165000058";"25006";"HUEVOS COLOR GRANDE X 12 EL MONTE";"1178"
"7804165000119";"25027";"HUEVOS COLOR GRANDE X6 EL MONTE";"921"
"799192075308";"65588";"HUEVOS COPIHUE GALLINA LIBREX12 UN";"2532"
