Cod_Barra;PLU;Nombre;Ventas_Total
"7809569600415";"5012525";"MORTADELA LISA 125GR PACEL ";"155"
"7809569600309";"5012539";"GORDAS 4 UND 500GR PACEL";"48"
"8001665700085";"778431381";"CAPPELLETI CON CARNE RANA 250G";"125"
"8001665124089";"778431383";"SALSA FUNGHI PORCINO (SETAS Y BOLETAS)";"26"
"7801510000091";"778433028";"SALMON AHUMADO VACIO VONFACH PORCION 300G";"218"
"7801510778525";"778433030";"SALMON AHUMADO VONFACH DESMENUZADO 250G";"234"
"8001665700122";"778433052";"LAMINA LASAGNA RANA 250 GRS";"10"
"778433060";"778433060";"QUESO CERDO GRAU LAMIN 200GR SACHET";"43"
"7801930011783";"778433250";"SALAMIN ARTESANAL 200 GRSRDA ";"50"
"7804642980583";"778433420";"SALCHICHA SCHWENCKE 500 GRS ";"98"
"7804681960034";"800007714";"ARROLLADO ARTESANAL 450G CECINAS GRAU";"156"
"7809611722409";"800007792";"PECHUGA POLLO PAVO ASADA SOPRAVAL 125G";"62"
"7898961400242";"800007866";"CHARQUI JACK LINKS JERKY ORIGINAL 25G  ";"42"
"7808304357003";"800008158";"LONGANIZA ARTESANAL CHAPUCO 500GRS";"11"
"7801926003082";"800008413";"JAMÓN SERRANO TOLEDO 65 GR TRUJILLO";"17"
"7801926002863";"800008416";"TACO JAMÓN SERRANO TRUJILLO ET. ROJA 350 GR TRUJILLO";"5"
"7801926000173";"800008419";"CHORIZO SARTA TRUJILLO ET. ROJA PICANTE 240 GR TRUJILLO";"4"
"7801926004508";"800008421";"SALAME TRUJILLO 50 GR";"8"
"7801926002320";"800008423";"TABLA SERRANA TRUJILLO - CHORIZO, SALCHICHÓN Y JAMÓN SERRANO ";"7"
"7809569600200";"47";"PATE DE TERNERA PACEL 135 GRS";"115"
"101";"101";"SALAME CZISCHKE";"24.331999999999994"
"7801930009919";"113";"MORTADELA JAMONADA RDA 150 GR";"100"
"7801970001720";"283";"JAMON PIERNA LAM LLANQUIHUE 150G";"649"
"000042017014";"388";"CHICHARRONES TXAFKINTÜN 200G";"82"
"700";"700";"TRUTRO DESH.AHUMA SOPRAVAL";"0.646"
"896";"896";"PEPPERONI GRAU 100GR";"44"
"901";"901";"JAMON CRUDO CZISCHKE";"24.221999999999998"
"1203";"1203";"QUESO DE CERDO 400G CECINAS GRAU";"88"
"5745";"5745";"PERNIL COCIDO BRAUNAU";"9.998"
"6335";"6335";"JAMON PIERNA MOLDEADO LAM BRAUNAU";"14.721999999999998"
"6351";"6351";"SALAME BRAUNAU";"74.03199999999998"
"7804650730125";"6355";"PATE KRAUTERLEBERWURST BRAUNAU 150G";"171"
"7804650730163";"6357";"PATE TEEWURST BRAUNAU 150G";"246"
"6525";"6525";"LONGANICILLA MERKEN BRAUNAU";"13.811999999999998"
"7801930011882";"7038";"JAMON PIERNA ART CORTE PLUMA RDA 125G";"445"
"8001665704847";"7063";"TORTELLONI SALMONE RANA 250G";"94"
"000042017001";"7507";"MANTECA DE CERDO TXAFKINTUN 250G";"77"
"7801970026082";"8195";"SALCHICHAS A/V LLANQUIHUE 1 KG";"416"
"7801970026402";"8197";"PATE TERNERA LLANQUIHUE 125 GRS";"292"
"7809569600323";"8222";"SALCHICHAS PACEL SIN PIEL 1K";"361"
"000042017013";"8230";"BUTIFARRA TXAFQUINTUN 350GRS";"32"
"7809611720047";"8344";"PECHUGA PAVO ASADA SOPRAVAL 125GR";"77"
"7809569600286";"8425";"JAMON ACARAMELADO PACEL 250 GRS";"196"
"7809611720061";"8458";"PECHUGA PAVO AHUMADA SOPRAVAL 125GR";"197"
"7801970026433";"8473";"PATE TEEWURST  LLANQUIHUE 125 GRS";"351"
"7801970000983";"8476";"PETIT SALAMIN LLANQUIHUE 200GRS";"108"
"7801930008745";"8497";"SURTIDO COCKTAIL REC DEL ABUELO 150 GRS";"106"
"7801930008615";"8501";"JAMON SERRANO REC DEL ABUELO 100 GRS";"57"
"7809569600316";"8559";"SALCHICHA PACEL 500 GRS";"210"
"7801970001768";"8599";"TOCINO AHUMADO LAM LLANQUIHUE 150G";"590"
"7801970001829";"8762";"JAMON TIPO SERRANO LLANQUIHUE 100G";"186"
"8962";"8962";"LOMO KASSLER LLANQUIHUE KG ";"3.8"
"7801970001775";"15214";"ARROLLADO LAM LLANQUIHUE 150GR";"61"
"7801970001744";"15219";"MORTADELA LISA LAM LLANQUIHUE 150GR";"92"
"7801970001959";"15221";"SALAME ITALIANO LLANQUIHUE 100GR";"306"
"7801970001836";"24856";"LOMO VETADO AH LAM LLANQUIHUE 100G";"296"
"8001665706933";"50205";"GNOCCHI TOMATE MOZZARELLA RANA 400 GRS";"16"
"7801970001812";"50226";"SALAME LAMI LLANQUIHUE 100G";"389"
"7801930025698";"50514";"MINI SALAMINI SNACK RDA 50GR";"619"
"7801930019055";"60259";"SALCHICHA PREMIUM RDA 750GR";"501"
"7801930001586";"70009";"LONGANICILLA PARRILLERA RDA 280G ";"8"
"7801930018294";"70201";"JAMON PIERNA RDA 200G";"101"
"7801907028646";"70588";"SALAME BRONTO SAN JORGE 70GR";"15"
"7801970002109";"78516";"SALCHICHA LLANQUIHUE ORIGEN SUREÑA 250GR ";"319"
"7801970001973";"81909";"JAMON PIERNA SANDWICH LLANQUIHUE 150G";"543"
"000042017035";"89845";"COLAGENO NATIVO TXAFKINTUN 450CC";"10"
"7809569600743";"300275";"MORCILLA TEEWURST PACEL 120 GR";"368"
"7801970026259";"300587";"PRIETAS CECINAS LLANQUIHUE 250GR";"122"
"7801970001799";"303468";"SALAME C75 LAM LLANQUIHUE 150G";"160"
"7801926003105";"5010761";"JAMÓN SERRANO TRUJILLO ET. VERDE 80 GR TRUJILLO";"12"
"8001665700047";"5010845";"GIRASOLI RICOT Y ESPINAC RANA 250GRS";"335"
"8001665700078";"5010847";"RAVIOLI 4 QUESOS RANA 250GRS";"140"
"8001665700054";"5011464";"TORTELLINI JAMON CR&QUESO RANA 250G";"26"
"7809569600163";"5011856";"TOCINO AHUMADO 250GRS PACEL ";"104"
