Cod_Barra;PLU;Nombre;Ventas_Total
"7806500509820";"800001495";"PAPEL HIG. ELITE DOBLE HOJA 4X50MTS";"1674"
"7806810000048";"800001610";"VIRUTILLA DE PISO VIRUTEX GRADO 4";"15"
"7806500406747";"800001799";"TOALLA ELITE MAXIROLLO DECO X 2";"236"
"7805000317317";"800002141";"DETERGENTE OMO MATIC BLS 2.7 KG";"58"
"037000433576";"800002465";"DETERGENTE LAVAVAJILLAS CASCADE FRESH 2.12 KLS";"15"
"7806500730958";"800002468";"TOALLITAS HUMEDAS BABYSEC ULTRAFRESH 50U";"35"
"7806810007184";"800002513";"PANO MULTIUSO 3 UNI VIRUTEX";"25"
"7806500406662";"800002765";"TOALLA NOVA EVOLUTION MEGA ROLLO X2";"168"
"7790520992949";"800002907";"CERA BLEM LIQUIDA INCOLORA 800ML";"5"
"7500435160544";"800003054";"DETERGENTE LIQ.1.8 LTS. ARIEL POWER";"40"
"7806500406730";"800003215";"TOALLA ELITE MAXIROLLO DECO X 1";"171"
"7806500224136";"800003458";"SERVILLETA ELITE DISENO DECO 20UN";"19"
"4008455423814";"800003482";"LIMPIA HORNOS DR BECKMANN 375CC ";"21"
"4008455424019";"800003484";"LIMPIA LAVADORAS DR BECKMANN 250CC ";"22"
"4008455438313";"800003486";"LIMPIA REFRIGERADOR DR BECKMANN 250CC ";"7"
"4008455458618";"800003489";"QUITAMANCHAS DESOD/SUDOR DR BECKMANN 250CC";"24"
"7801875001306";"800003570";"BOLSA DE BASURA CLEAN 50X70";"218"
"7801875001313";"800003572";"BOLSA DE BASURA CLEAN 80X110";"71"
"7506195143834";"800003690";"SUAVIZANTE DOWNY BRISA DE VERANO 500 ML";"24"
"7793253004323";"800003714";"AMBIENTAL POETT ESPIRITU PLAY 360CC";"25"
"7793253004231";"800003840";"AMBIENTAL POETT LAVANDA 360 ML";"48"
"7791290791466";"800004112";"DETERG OMO SENS LIQ P/DILUIR 500 CC RE";"233"
"7806500406839";"800004724";"TOALLA PAPEL NOVA ULTRA MEGAROLLO X 1";"633"
"7791290794221";"800005286";"CIF CREMA MULTIUSO 750 GRS";"42"
"7806500750031";"800005467";"TRAPERO HUMEDO NOVA X10";"149"
